Location,Latitude,Longitude,Multi-Story?,Total Insured Value,Premium,Losses - Non Catastrophe,PolicyYear,At Risk?,NumStormsEncounter,Num6-hourEncounters,Max_wind,Region
20,30.8,-30.3,Yes,2422016,11300,0,2007,At Risk,0,0,0,South
20,30.8,-30.3,Yes,2470457,11526,0,2008,At Risk,0,0,0,South
20,30.8,-30.3,Yes,2001923,11753,0,2009,At Risk,0,0,0,South
20,30.8,-30.3,Yes,2085920,11992,0,2010,At Risk,0,0,0,South
20,30.8,-30.3,Yes,2446698,12232,0,2011,At Risk,0,0,0,South
20,30.8,-30.3,Yes,2504946,12476,0,2012,At Risk,0,0,0,South
20,30.8,-30.3,Yes,2697746,12726,0,2013,At Risk,0,0,0,South
20,30.8,-30.3,Yes,2739021,12980,0,2014,At Risk,0,0,0,South
20,30.8,-30.3,Yes,2796815,13240,0,2015,At Risk,0,0,0,South
20,30.8,-30.3,Yes,2851912,13505,0,2016,At Risk,0,0,0,South
21,22.3,-33.0,Yes,1559810,11375,0,1980,At Risk,1,1,30,South
21,22.3,-33.0,Yes,1598182,11602,0,1981,At Risk,0,0,0,South
21,22.3,-33.0,Yes,1636058,11834,0,1982,At Risk,0,0,0,South
21,22.3,-33.0,Yes,1670579,12071,0,1983,At Risk,0,0,0,South
21,22.3,-33.0,Yes,1705996,12312,0,1984,At Risk,0,0,0,South
21,22.3,-33.0,Yes,1740115,12559,0,1985,At Risk,1,1,30,South
21,22.3,-33.0,Yes,1767609,12810,0,1986,At Risk,0,0,0,South
21,22.3,-33.0,Yes,1801547,13066,0,1987,At Risk,0,0,0,South
21,22.3,-33.0,Yes,1833795,13327,0,1988,At Risk,0,0,0,South
21,22.3,-33.0,Yes,1878906,13594,0,1989,At Risk,0,0,0,South
21,22.3,-33.0,Yes,1920430,13866,0,1990,At Risk,0,0,0,South
21,22.3,-33.0,Yes,1949429,14143,105648,1991,At Risk,0,0,0,South
21,22.3,-33.0,Yes,1978670,14426,0,1992,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2025169,14714,0,1993,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2062230,15009,0,1994,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2146981,15615,0,1996,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2198938,15927,0,1997,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2250613,16246,0,1998,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2293599,16571,0,1999,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2337866,16902,0,2000,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2396079,17240,0,2001,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2435374,17585,0,2002,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2476289,17937,0,2003,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2515167,18295,0,2004,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2557421,18661,0,2005,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2618799,19035,0,2006,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2664628,19415,0,2007,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2714457,19804,0,2008,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2267821,20200,0,2009,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2439226,20604,0,2010,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2495643,21016,192924,2011,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2741222,21436,0,2012,At Risk,0,0,0,South
21,22.3,-33.0,Yes,2988091,21865,0,2013,At Risk,0,0,0,South
21,22.3,-33.0,Yes,3037992,22302,0,2014,At Risk,0,0,0,South
21,22.3,-33.0,Yes,3087815,22748,0,2015,At Risk,0,0,0,South
21,22.3,-33.0,Yes,3137220,23203,0,2016,At Risk,0,0,0,South
22,31.4,-54.8,Yes,2444891,8428,0,1980,At Risk,0,0,0,South
22,31.4,-54.8,Yes,2489876,8596,24908,1981,At Risk,1,1,100,South
22,31.4,-54.8,Yes,2536935,8768,0,1982,At Risk,0,0,0,South
22,31.4,-54.8,Yes,2596046,8944,0,1983,At Risk,0,0,0,South
22,31.4,-54.8,Yes,2648486,9123,0,1984,At Risk,0,0,0,South
22,31.4,-54.8,Yes,2701985,9305,0,1985,At Risk,1,1,55,South
22,31.4,-54.8,Yes,2766022,9491,0,1986,At Risk,0,0,0,South
22,31.4,-54.8,Yes,2827705,9681,0,1987,At Risk,2,2,35,South
22,31.4,-54.8,Yes,2889631,9875,0,1988,At Risk,0,0,0,South
22,31.4,-54.8,Yes,2960427,10072,0,1989,At Risk,0,0,0,South
22,31.4,-54.8,Yes,3031182,10274,0,1990,At Risk,1,1,65,South
22,31.4,-54.8,Yes,3088168,10479,0,1991,At Risk,0,0,0,South
22,31.4,-54.8,Yes,3144372,10689,0,1992,At Risk,0,0,0,South
22,31.4,-54.8,Yes,3201600,10902,0,1993,At Risk,0,0,0,South
22,31.4,-54.8,Yes,3249624,11120,0,1994,At Risk,0,0,0,South
22,31.4,-54.8,Yes,3322741,11343,0,1995,At Risk,2,7,70,South
22,31.4,-54.8,Yes,3378895,11570,0,1996,At Risk,0,0,0,South
22,31.4,-54.8,Yes,3437688,11801,0,1997,At Risk,0,0,0,South
22,31.4,-54.8,Yes,3506098,12037,0,1998,At Risk,1,1,55,South
22,31.4,-54.8,Yes,3574467,12278,0,1999,At Risk,0,0,0,South
22,31.4,-54.8,Yes,3654535,12523,0,2000,At Risk,0,0,0,South
22,31.4,-54.8,Yes,3734569,12774,96204,2001,At Risk,1,1,60,South
22,31.4,-54.8,Yes,3809260,13029,0,2002,At Risk,0,0,0,South
22,31.4,-54.8,Yes,3901063,13290,85454,2003,At Risk,2,3,30,South
22,31.4,-54.8,Yes,3967381,13556,0,2004,At Risk,0,0,0,South
22,31.4,-54.8,Yes,4031653,13827,0,2005,At Risk,0,0,0,South
22,31.4,-54.8,Yes,4094547,14103,0,2006,At Risk,1,3,65,South
22,31.4,-54.8,Yes,4162516,14385,0,2007,At Risk,0,0,0,South
22,31.4,-54.8,Yes,4265330,14673,0,2008,At Risk,0,0,0,South
22,31.4,-54.8,Yes,3635543,14967,0,2009,At Risk,0,0,0,South
22,31.4,-54.8,Yes,4115314,15266,0,2010,At Risk,1,1,65,South
22,31.4,-54.8,Yes,3905839,15571,0,2011,At Risk,0,0,0,South
22,31.4,-54.8,Yes,4902206,16855,0,2015,At Risk,0,0,0,South
22,31.4,-54.8,Yes,4990936,17192,0,2016,At Risk,0,0,0,South
23,15.9,-83.5,Yes,465761,4290,0,1980,At Risk,3,5,45,South
23,15.9,-83.5,Yes,473400,4375,30146,1981,At Risk,0,0,0,South
23,15.9,-83.5,Yes,483625,4463,0,1982,At Risk,0,0,0,South
23,15.9,-83.5,Yes,494216,4552,0,1983,At Risk,0,0,0,South
23,15.9,-83.5,Yes,502223,4643,0,1984,At Risk,0,0,0,South
23,15.9,-83.5,Yes,511665,4736,0,1985,At Risk,0,0,0,South
23,15.9,-83.5,Yes,522870,4831,45505,1986,At Risk,0,0,0,South
23,15.9,-83.5,Yes,533380,4927,0,1987,At Risk,1,1,35,South
23,15.9,-83.5,Yes,542501,5026,0,1988,At Risk,1,2,35,South
23,15.9,-83.5,Yes,553785,5126,30245,1989,At Risk,1,2,35,South
23,15.9,-83.5,Yes,564140,5229,0,1990,At Risk,1,2,35,South
23,15.9,-83.5,Yes,575028,5333,0,1991,At Risk,0,0,0,South
23,15.9,-83.5,Yes,585206,5440,0,1992,At Risk,0,0,0,South
23,15.9,-83.5,Yes,594745,5549,0,1993,At Risk,0,0,0,South
23,15.9,-83.5,Yes,607770,5660,0,1994,At Risk,1,1,25,South
23,15.9,-83.5,Yes,620412,5773,0,1995,At Risk,1,3,35,South
23,15.9,-83.5,Yes,629718,5889,0,1996,At Risk,1,2,30,South
23,15.9,-83.5,Yes,644894,6006,0,1997,At Risk,0,0,0,South
23,15.9,-83.5,Yes,656438,6126,0,1998,At Risk,0,0,0,South
23,15.9,-83.5,Yes,670354,6249,0,1999,At Risk,1,2,20,South
23,15.9,-83.5,Yes,684499,6374,0,2000,At Risk,1,3,30,South
23,15.9,-83.5,Yes,701200,6501,0,2001,At Risk,1,4,50,South
23,15.9,-83.5,Yes,712630,6631,0,2002,At Risk,0,0,0,South
23,15.9,-83.5,Yes,725885,6764,0,2003,At Risk,0,0,0,South
23,15.9,-83.5,Yes,736773,6899,0,2004,At Risk,0,0,0,South
23,15.9,-83.5,Yes,754308,7037,0,2005,At Risk,1,4,30,South
23,15.9,-83.5,Yes,772185,7178,41490,2006,At Risk,0,0,0,South
23,15.9,-83.5,Yes,788942,7322,18463,2007,At Risk,0,0,0,South
23,15.9,-83.5,Yes,802117,7468,0,2008,At Risk,1,5,25,South
23,15.9,-83.5,Yes,774867,7617,0,2009,At Risk,1,2,30,South
23,15.9,-83.5,Yes,779632,7770,0,2010,At Risk,3,8,60,South
23,15.9,-83.5,Yes,785853,7925,0,2011,At Risk,1,3,40,South
23,15.9,-83.5,Yes,816200,8084,0,2012,At Risk,0,0,0,South
23,15.9,-83.5,Yes,892645,8245,0,2013,At Risk,0,0,0,South
23,15.9,-83.5,Yes,912283,8410,0,2014,At Risk,0,0,0,South
23,15.9,-83.5,Yes,930985,8579,0,2015,At Risk,0,0,0,South
23,15.9,-83.5,Yes,947091,8750,0,2016,At Risk,0,0,0,South
24,15.0,-83.7,No,200943,1337,0,1980,At Risk,2,3,45,South
24,15.0,-83.7,No,204278,1363,0,1981,At Risk,0,0,0,South
24,15.0,-83.7,No,208773,1391,0,1982,At Risk,0,0,0,South
24,15.0,-83.7,No,212990,1419,0,1983,At Risk,0,0,0,South
24,15.0,-83.7,No,216589,1447,0,1984,At Risk,0,0,0,South
24,15.0,-83.7,No,220076,1476,0,1985,At Risk,0,0,0,South
24,15.0,-83.7,No,223664,1505,0,1986,At Risk,0,0,0,South
24,15.0,-83.7,Yes,238332,1598,0,1989,At Risk,0,0,0,South
24,15.0,-83.7,Yes,242884,1629,31037,1990,At Risk,0,0,0,South
24,15.0,-83.7,Yes,247815,1662,0,1991,At Risk,0,0,0,South
24,15.0,-83.7,Yes,253192,1695,0,1992,At Risk,0,0,0,South
24,15.0,-83.7,Yes,258940,1729,0,1993,At Risk,0,0,0,South
24,15.0,-83.7,Yes,263704,1764,0,1994,At Risk,1,1,30,South
24,15.0,-83.7,Yes,269479,1799,0,1995,At Risk,1,3,30,South
24,15.0,-83.7,Yes,274545,1835,0,1996,At Risk,0,0,0,South
24,15.0,-83.7,Yes,278938,1872,0,1997,At Risk,0,0,0,South
24,15.0,-83.7,Yes,284182,1909,0,1998,At Risk,0,0,0,South
24,15.0,-83.7,Yes,290406,1947,0,1999,At Risk,1,1,30,South
24,15.0,-83.7,Yes,295517,1986,19263,2000,At Risk,0,0,0,South
24,15.0,-83.7,Yes,301043,2026,0,2001,At Risk,1,4,35,South
24,15.0,-83.7,Yes,307847,2067,0,2002,At Risk,0,0,0,South
24,15.0,-83.7,Yes,313080,2108,0,2003,At Risk,0,0,0,South
24,15.0,-83.7,Yes,319373,2150,3920,2004,At Risk,0,0,0,South
24,15.0,-83.7,Yes,324291,2193,0,2005,At Risk,1,3,30,South
24,15.0,-83.7,Yes,332139,2237,0,2006,At Risk,0,0,0,South
24,15.0,-83.7,Yes,338948,2282,0,2007,At Risk,1,2,140,South
24,15.0,-83.7,Yes,344100,2327,0,2008,At Risk,0,0,0,South
24,15.0,-83.7,Yes,321238,2374,0,2009,At Risk,1,3,30,South
24,15.0,-83.7,Yes,347477,2421,84064,2010,At Risk,2,5,60,South
24,15.0,-83.7,Yes,350817,2470,0,2011,At Risk,1,1,35,South
24,15.0,-83.7,Yes,350499,2519,0,2012,At Risk,0,0,0,South
24,15.0,-83.7,Yes,382491,2570,19143,2013,At Risk,0,0,0,South
24,15.0,-83.7,Yes,389988,2621,0,2014,At Risk,0,0,0,South
24,15.0,-83.7,Yes,399035,2673,0,2015,At Risk,0,0,0,South
24,15.0,-83.7,Yes,407016,2727,0,2016,At Risk,0,0,0,South
25,35.4,-90.9,Yes,2173623,17796,0,1980,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2209053,18152,13765,1981,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2261408,18515,0,1982,At Risk,1,1,25,Midwest
25,35.4,-90.9,Yes,2309124,18885,0,1983,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2344453,19263,0,1984,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2398376,19648,0,1985,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2442506,20041,0,1986,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2499416,20442,96304,1987,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2560152,20851,0,1988,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2607771,21268,0,1989,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2650538,21693,0,1990,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2695067,22127,0,1991,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2743309,22569,0,1992,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2795981,23021,0,1993,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2855815,23481,30263,1994,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,2902364,23951,126302,1995,At Risk,1,2,20,Midwest
25,35.4,-90.9,Yes,2955187,24430,0,1996,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3026112,24918,0,1997,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3091778,25417,118647,1998,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3168764,25925,142017,1999,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3243547,26444,0,2000,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3298687,26972,0,2001,At Risk,1,1,10,Midwest
25,35.4,-90.9,Yes,3352126,27512,120467,2002,At Risk,1,1,25,Midwest
25,35.4,-90.9,Yes,3412464,28062,0,2003,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3495728,28623,0,2004,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3557952,29196,0,2005,At Risk,1,1,25,Midwest
25,35.4,-90.9,Yes,3632669,29780,0,2006,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3720943,30375,0,2007,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3813966,30983,40261,2008,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3426370,31603,0,2009,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3621484,32235,0,2010,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3886509,32879,0,2011,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,3835144,33537,0,2012,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,4211242,34208,0,2013,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,4288307,34892,0,2014,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,4380506,35590,0,2015,At Risk,0,0,0,Midwest
25,35.4,-90.9,Yes,4449280,36301,0,2016,At Risk,0,0,0,Midwest
26,29.6,-51.5,Yes,679009,7200,0,1980,At Risk,0,0,0,South
26,29.6,-51.5,Yes,690348,7344,0,1981,At Risk,0,0,0,South
26,29.6,-51.5,Yes,703051,7491,0,1982,At Risk,0,0,0,South
26,29.6,-51.5,Yes,716549,7641,0,1983,At Risk,0,0,0,South
26,29.6,-51.5,Yes,728158,7794,0,1984,At Risk,2,4,70,South
26,29.6,-51.5,Yes,746289,7949,0,1985,At Risk,0,0,0,South
26,29.6,-51.5,Yes,758453,8108,0,1986,At Risk,1,2,90,South
26,29.6,-51.5,Yes,773243,8271,0,1987,At Risk,0,0,0,South
26,29.6,-51.5,Yes,790873,8436,0,1988,At Risk,1,1,75,South
26,29.6,-51.5,Yes,807798,8605,0,1989,At Risk,0,0,0,South
26,29.6,-51.5,Yes,821611,8777,0,1990,At Risk,0,0,0,South
26,29.6,-51.5,Yes,837386,8952,0,1991,At Risk,0,0,0,South
26,29.6,-51.5,Yes,850700,9131,0,1992,At Risk,0,0,0,South
26,29.6,-51.5,Yes,868565,9314,64267,1993,At Risk,0,0,0,South
26,29.6,-51.5,Yes,883939,9500,47529,1994,At Risk,0,0,0,South
26,29.6,-51.5,Yes,900733,9690,0,1995,At Risk,0,0,0,South
26,29.6,-51.5,Yes,922982,9884,0,1996,At Risk,0,0,0,South
26,29.6,-51.5,Yes,937842,10082,0,1997,At Risk,1,1,35,South
26,29.6,-51.5,Yes,954348,10283,0,1998,At Risk,1,1,75,South
26,29.6,-51.5,Yes,975439,10489,0,1999,At Risk,0,0,0,South
26,29.6,-51.5,Yes,997776,10699,0,2000,At Risk,0,0,0,South
26,29.6,-51.5,Yes,1019428,10913,0,2001,At Risk,1,2,30,South
26,29.6,-51.5,Yes,1041448,11131,0,2002,At Risk,1,4,55,South
26,29.6,-51.5,Yes,1061964,11354,0,2003,At Risk,2,2,100,South
26,29.6,-51.5,Yes,1084372,11581,0,2004,At Risk,0,0,0,South
26,29.6,-51.5,Yes,1107360,11812,0,2005,At Risk,0,0,0,South
26,29.6,-51.5,Yes,1130615,12049,0,2006,At Risk,0,0,0,South
26,29.6,-51.5,Yes,1154810,12290,40273,2007,At Risk,1,2,30,South
26,29.6,-51.5,Yes,1176751,12535,0,2008,At Risk,0,0,0,South
26,29.6,-51.5,Yes,1151622,12786,0,2009,At Risk,0,0,0,South
26,29.6,-51.5,Yes,1184654,13042,0,2010,At Risk,1,1,50,South
26,29.6,-51.5,Yes,1197781,13303,0,2011,At Risk,0,0,0,South
26,29.6,-51.5,Yes,1234446,13569,0,2012,At Risk,0,0,0,South
26,29.6,-51.5,Yes,1303920,13840,0,2013,At Risk,0,0,0,South
26,29.6,-51.5,Yes,1329607,14117,0,2014,At Risk,0,0,0,South
26,29.6,-51.5,Yes,1360587,14399,0,2015,At Risk,0,0,0,South
26,29.6,-51.5,Yes,1382356,14687,0,2016,At Risk,0,0,0,South
27,26.3,-37.0,Yes,730268,7452,0,1980,At Risk,0,0,0,South
27,26.3,-37.0,Yes,745530,7601,0,1981,At Risk,0,0,0,South
27,26.3,-37.0,Yes,763348,7753,0,1982,At Risk,0,0,0,South
27,26.3,-37.0,Yes,775791,7908,0,1983,At Risk,0,0,0,South
27,26.3,-37.0,Yes,789678,8066,0,1984,At Risk,0,0,0,South
27,26.3,-37.0,Yes,809025,8227,0,1985,At Risk,0,0,0,South
27,26.3,-37.0,Yes,827794,8392,0,1986,At Risk,0,0,0,South
27,26.3,-37.0,Yes,848241,8560,0,1987,At Risk,0,0,0,South
27,26.3,-37.0,Yes,866308,8731,0,1988,At Risk,0,0,0,South
27,26.3,-37.0,Yes,882681,8905,0,1989,At Risk,0,0,0,South
27,26.3,-37.0,Yes,901924,9084,0,1990,At Risk,0,0,0,South
27,26.3,-37.0,Yes,917527,9265,0,1991,At Risk,0,0,0,South
27,26.3,-37.0,Yes,940373,9450,0,1992,At Risk,0,0,0,South
27,26.3,-37.0,Yes,963225,9639,0,1993,At Risk,0,0,0,South
27,26.3,-37.0,Yes,980081,9832,20174,1994,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1001153,10029,0,1995,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1016170,10230,0,1996,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1052357,10643,0,1998,At Risk,2,2,50,South
27,26.3,-37.0,Yes,1076772,10856,0,1999,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1094861,11073,0,2000,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1118510,11294,0,2001,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1145690,11520,0,2002,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1168260,11750,0,2003,At Risk,1,1,30,South
27,26.3,-37.0,Yes,1188121,11985,0,2004,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1212834,12225,0,2005,At Risk,1,2,50,South
27,26.3,-37.0,Yes,1231996,12470,0,2006,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1258608,12719,0,2007,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1283276,12973,0,2008,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1154888,13233,0,2009,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1065133,13498,0,2010,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1335162,13768,0,2011,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1343507,14043,0,2012,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1420990,14324,0,2013,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1444010,14610,0,2014,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1467547,14902,0,2015,At Risk,0,0,0,South
27,26.3,-37.0,Yes,1494110,15201,0,2016,At Risk,0,0,0,South
28,37.9,-88.7,Yes,1027351,6967,0,1980,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1044302,7107,0,1981,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1064770,7249,0,1982,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1082552,7394,0,1983,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1108100,7541,57466,1984,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1125830,7692,0,1985,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1146658,7846,0,1986,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1166495,8003,0,1987,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1184342,8163,0,1988,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1209213,8326,0,1989,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1233035,8493,0,1990,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1257326,8663,0,1991,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1280083,8836,53546,1992,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1307349,9013,0,1993,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1332319,9193,0,1994,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1355369,9377,0,1995,At Risk,1,1,20,Midwest
28,37.9,-88.7,Yes,1384102,9564,0,1996,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1407078,9756,0,1997,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1432406,9951,0,1998,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1467930,10150,0,1999,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1493031,10353,0,2000,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1530357,10560,0,2001,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1558975,10771,0,2002,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1583918,10987,0,2003,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1619398,11206,0,2004,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1649357,11430,0,2005,At Risk,1,4,15,Midwest
28,37.9,-88.7,Yes,1676736,11659,0,2006,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1710439,11892,0,2007,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1752686,12130,0,2008,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1679229,12373,0,2009,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1678469,12620,0,2010,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1615982,12872,0,2011,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1803481,13130,40271,2012,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1948198,13393,0,2013,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,1979564,13660,0,2014,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,2011039,13934,0,2015,At Risk,0,0,0,Midwest
28,37.9,-88.7,Yes,2042612,14212,0,2016,At Risk,0,0,0,Midwest
29,33.0,-76.6,Yes,334510,2488,0,1980,At Risk,1,1,30,South
29,33.0,-76.6,Yes,341401,2537,0,1981,At Risk,0,0,0,South
29,33.0,-76.6,Yes,346795,2588,0,1982,At Risk,0,0,0,South
29,33.0,-76.6,Yes,353905,2640,0,1983,At Risk,0,0,0,South
29,33.0,-76.6,Yes,360063,2693,0,1984,At Risk,2,2,90,South
29,33.0,-76.6,Yes,366976,2747,0,1985,At Risk,3,7,90,South
29,33.0,-76.6,Yes,375086,2802,0,1986,At Risk,2,6,60,South
29,33.0,-76.6,Yes,382663,2858,0,1987,At Risk,1,2,10,South
29,33.0,-76.6,Yes,389283,2915,0,1988,At Risk,1,1,20,South
29,33.0,-76.6,Yes,398197,2973,0,1989,At Risk,0,0,0,South
29,33.0,-76.6,Yes,406122,3032,0,1990,At Risk,0,0,0,South
29,33.0,-76.6,Yes,413432,3093,0,1991,At Risk,2,2,85,South
29,33.0,-76.6,Yes,420915,3155,0,1992,At Risk,0,0,0,South
29,33.0,-76.6,Yes,428197,3218,0,1993,At Risk,0,0,0,South
29,33.0,-76.6,Yes,435733,3282,0,1994,At Risk,1,1,60,South
29,33.0,-76.6,Yes,444186,3348,0,1995,At Risk,0,0,0,South
29,33.0,-76.6,Yes,451515,3415,0,1996,At Risk,0,0,0,South
29,33.0,-76.6,Yes,458649,3483,0,1997,At Risk,0,0,0,South
29,33.0,-76.6,Yes,467455,3553,0,1998,At Risk,0,0,0,South
29,33.0,-76.6,Yes,476290,3624,0,1999,At Risk,2,3,90,South
29,33.0,-76.6,Yes,487197,3697,0,2000,At Risk,0,0,0,South
29,33.0,-76.6,Yes,497428,3771,0,2001,At Risk,0,0,0,South
29,33.0,-76.6,Yes,505934,3846,0,2002,At Risk,1,1,50,South
29,33.0,-76.6,Yes,515598,3923,0,2003,At Risk,1,2,30,South
29,33.0,-76.6,Yes,525600,4001,0,2004,At Risk,2,2,70,South
29,33.0,-76.6,Yes,536007,4081,37671,2005,At Risk,0,0,0,South
29,33.0,-76.6,Yes,548442,4163,0,2006,At Risk,0,0,0,South
29,33.0,-76.6,Yes,560234,4246,0,2007,At Risk,1,1,45,South
29,33.0,-76.6,Yes,571719,4331,0,2008,At Risk,1,1,45,South
29,33.0,-76.6,Yes,472960,4418,0,2009,At Risk,1,1,25,South
29,33.0,-76.6,Yes,494838,4506,0,2010,At Risk,0,0,0,South
29,33.0,-76.6,Yes,563078,4596,0,2011,At Risk,1,2,75,South
29,33.0,-76.6,Yes,583855,4688,0,2012,At Risk,0,0,0,South
29,33.0,-76.6,Yes,627199,4782,0,2013,At Risk,0,0,0,South
29,33.0,-76.6,Yes,640370,4878,0,2014,At Risk,0,0,0,South
29,33.0,-76.6,Yes,655291,4975,0,2015,At Risk,0,0,0,South
29,33.0,-76.6,Yes,665710,5075,0,2016,At Risk,0,0,0,South
30,16.3,-76.8,No,119945,700,0,1980,At Risk,0,0,0,South
30,16.3,-76.8,No,122895,714,0,1981,At Risk,0,0,0,South
30,16.3,-76.8,No,125132,729,0,1982,At Risk,0,0,0,South
30,16.3,-76.8,No,127497,743,0,1983,At Risk,0,0,0,South
30,16.3,-76.8,No,129473,758,0,1984,At Risk,0,0,0,South
30,16.3,-76.8,No,131959,773,0,1985,At Risk,0,0,0,South
30,16.3,-76.8,No,134176,789,0,1986,At Risk,0,0,0,South
30,16.3,-76.8,No,137047,804,0,1987,At Risk,1,1,30,South
30,16.3,-76.8,No,139226,821,0,1988,At Risk,0,0,0,South
30,16.3,-76.8,No,141370,837,0,1989,At Risk,0,0,0,South
